File,Title,International title,Genre,lang,Country,IMDB Score,Seasons,Budget,Runtime
Ended_Netflix_original_table_3.csv,Bad Exorcist,,comedy/horror,"polish,,",,,"2 seasons, 26 episodes",,11–17 min
Ended_Netflix_original_table_3.csv,Masters of the Universe: Revelation,,science fantasy,english,,,"2 parts, 10 episodes",,22–32 min
Ended_Netflix_original_table_3.csv,Q-Force,,comedy,english,,,"1 season, 10 episodes",,26 min
Ended_Netflix_original_table_3.csv,Chicago Party Aunt,,comedy,english,,,"2 parts, 16 episodes",,22–28 min
Ended_Netflix_original_table_3.csv,Adventure Beast,,educational/comedy,english,,,"1 season, 12 episodes",,16–20 min
Ended_Netflix_original_table_3.csv,Inside Job,,workplace comedy/science fiction,english,,,"1 season, 18 episodes",,26–31 min
Ended_Netflix_original_table_3.csv,Tear Along the Dotted Line,,comedy,"italian,,",,,"1 season, 6 episodes",,16–22 min
Ended_Netflix_original_table_3.csv,Saturday Morning All Star Hits!,,comedy,english,,,"1 season, 8 episodes",,19–28 min
Ended_Netflix_original_table_3.csv,The Guardians of Justice,,superhero live-action animation,english,,,"1 season, 7 episodes",,21–36 min
Ended_Netflix_original_table_3.csv,Farzar,,science fiction/comedy,english,,,"1 season, 10 episodes",,25–29 min
Ended_Netflix_original_table_3.csv,Human Resources,,comedy,english,,,"2 seasons, 20 episodes",,25–28 min
Ended_Netflix_original_table_4.csv,Castlevania,,dark fantasy action,english,,,"4 seasons, 32 episodes",,22–31 min
Ended_Netflix_original_table_4.csv,Devilman Crybaby,,supernatural horror,"japanese,,",,,10 episodes,,24–28 min
Ended_Netflix_original_table_4.csv,B: The Beginning,,suspense,"japanese,,",,,"2 seasons, 18 episodes",,23–27 min
Ended_Netflix_original_table_4.csv,A.I.C.O. -Incarnation-,,science fiction,"japanese,,",,,"1 season, 12 episodes",,25–29 min
Ended_Netflix_original_table_4.csv,Sword Gai: The Animation,,supernatural,"japanese,,",,,"2 seasons, 24 episodes",,22–23 min
Ended_Netflix_original_table_4.csv,Lost Song,,musical fantasy,"japanese,,",,,"1 season, 12 episodes",,23–24 min
Ended_Netflix_original_table_4.csv,Aggretsuko,,workplace comedy,"japanese,,",,,"5 seasons, 50 episodes",,15–33 min
Ended_Netflix_original_table_4.csv,Baki,,martial arts,"japanese,,",,,"2 seasons, 39 episodes",,24 min
Ended_Netflix_original_table_4.csv,Hero Mask,,crime,"japanese,,",,,"2 parts, 24 episodes",,25 min
Ended_Netflix_original_table_4.csv,Ultraman,,science fiction/tokusatsu,"japanese,,",,,"3 seasons, 31 episodes",,23–28 min
Ended_Netflix_original_table_4.csv,Rilakkuma and Kaoru,,stop motion/slice of life,"japanese,,",,,"1 season, 13 episodes",,11–14 min
Ended_Netflix_original_table_4.csv,7SEEDS,,science fiction,"japanese,,",,,"2 parts, 24 episodes",,24–26 min
Ended_Netflix_original_table_4.csv,Knights of the Zodiac: Saint Seiya,,action,"japanese,,",,,"2 parts, 12 episodes",,23 min
Ended_Netflix_original_table_4.csv,Cannon Busters,,fantasy,"japanese,,",,,"1 season, 12 episodes",,24–27 min
Ended_Netflix_original_table_4.csv,Seis Manos,,supernatural/action,english,,,"1 season, 8 episodes",,25–28 min
Ended_Netflix_original_table_4.csv,Dino Girl Gauko,,children's series,"japanese,,",,,"2 seasons, 39 episodes",,9 min
Ended_Netflix_original_table_4.csv,Levius,,science fiction/action,"japanese,,",,,"1 season, 12 episodes",,24–27 min
Ended_Netflix_original_table_4.csv,The Disastrous Life of Saiki K.: Reawakened,,supernatural comedy,"japanese,,",,,"1 season, 6 episodes",,23 min
Ended_Netflix_original_table_4.csv,Cagaster of an Insect Cage,,science fiction,"japanese,,",,,"1 season, 12 episodes",,25–33 min
Ended_Netflix_original_table_4.csv,Ghost in the Shell: SAC_2045,,science fiction,"japanese,,",,,"2 seasons, 24 episodes",,25–28 min
Ended_Netflix_original_table_4.csv,Japan Sinks: 2020,,disaster,"japanese,,",,,"1 season, 10 episodes",,25–32 min
Ended_Netflix_original_table_4.csv,Transformers: War for Cybertron Trilogy: Siege,,science fiction,english,,,"1 season, 6 episodes",,23–24 min
Ended_Netflix_original_table_4.csv,The Idhun Chronicles,,fantasy action,"spanish,,",,,"2 parts, 10 episodes",,25–27 min
Ended_Netflix_original_table_4.csv,Dragon's Dogma,,dark fantasy/adventure,english,,,"1 season, 7 episodes",,19–32 min
Ended_Netflix_original_table_4.csv,Transformers: War for Cybertron Trilogy: Earthrise,,science fiction,english,,,"1 season, 6 episodes",,24–25 min
Ended_Netflix_original_table_4.csv,High-Rise Invasion,,action horror,"japanese,,",,,"1 season, 12 episodes",,25–27 min
Ended_Netflix_original_table_4.csv,Pacific Rim: The Black,,mecha/kaiju,english,,,"2 seasons, 14 episodes",,20–29 min
Ended_Netflix_original_table_4.csv,Dota: Dragon's Blood,,dark fantasy action,english,,,"3 books, 24 episodes",,24–28 min
Ended_Netflix_original_table_4.csv,The Way of the Househusband,,comedy,"japanese,,",,,"2 seasons, 15 episodes",,16–19 min
Ended_Netflix_original_table_4.csv,Yasuke,,historical fantasy/action,english,,,"1 season, 6 episodes",,28–30 min
Ended_Netflix_original_table_4.csv,Eden,,science fiction,"japanese,,",,,"1 season, 4 episodes",,25 min
Ended_Netflix_original_table_4.csv,Trese,,dark fantasy/crime,english,,,"1 season, 6 episodes",,25–33 min
Ended_Netflix_original_table_4.csv,Resident Evil: Infinite Darkness,,cg animation/horror,english,,,"1 season, 4 episodes",,25–28 min
Ended_Netflix_original_table_4.csv,Transformers: War for Cybertron Trilogy: Kingdom,,science fiction,english,,,"1 season, 6 episodes",,24–26 min
Ended_Netflix_original_table_4.csv,Super Crooks,,crime,"japanese,,",,,"1 season, 13 episodes",,20–29 min
Ended_Netflix_original_table_4.csv,The Orbital Children,,science fiction adventure,"japanese,,",,,"1 season, 6 episodes",,30–38 min
Ended_Netflix_original_table_4.csv,Kotaro Lives Alone,,comedy,"japanese,,",,,"1 season, 10 episodes",,26–27 min
Ended_Netflix_original_table_4.csv,Thermae Romae Novae,,comedy,"japanese,,",,,"1 season, 11 episodes",,25–36 min
Ended_Netflix_original_table_4.csv,Vampire in the Garden,,action/drama,"japanese,,",,,"1 season, 5 episodes",,24–30 min
Ended_Netflix_original_table_4.csv,Spriggan,,science fiction,"japanese,,",,,"1 season, 6 episodes",,43–46 min
Ended_Netflix_original_table_4.csv,Kakegurui Twin,,drama,"japanese,,",,,"1 season, 6 episodes",,25–28 min
Ended_Netflix_original_table_4.csv,Tekken: Bloodline,,martial arts,english,,,"1 season, 6 episodes",,22–29 min
Ended_Netflix_original_table_4.csv,Rilakkuma's Theme Park Adventure,,slice of life,"japanese,,",,,"1 season, 8 episodes",,12–20 min
Ended_Netflix_original_table_4.csv,Bee and PuppyCat,,fantasy comedy drama,english,,,"1 season, 16 episodes",,25–28 min
Ended_Netflix_original_table_4.csv,Cyberpunk: Edgerunners,,science fiction,"japanese,,",,,"1 season, 10 episodes",,23–26 min
Ended_Netflix_original_table_4.csv,Exception,,horror,english,,,"1 season, 8 episodes",,24–45 min
Ended_Netflix_original_table_4.csv,Romantic Killer,,romantic comedy,"japanese,,",,,"1 season, 12 episodes",,23–30 min
Ended_Netflix_original_table_4.csv,Lookism,,coming-of-age fantasy drama,"korean,,",,,"1 season, 8 episodes",,22–30 min
Ended_Netflix_original_table_4.csv,Dragon Age: Absolution,,fantasy,english,,,"1 season, 6 episodes",,25–27 min
Ended_Netflix_original_table_4.csv,Gudetama: An Eggcellent Adventure,,fantasy hybrid animation,"japanese,,",,,"1 season, 10 episodes",,9–16 min
Ended_Netflix_original_table_4.csv,Junji Ito Maniac: Japanese Tales of the Macabre,,horror anthology,"japanese,,",,,"1 season, 12 episodes",,24–25 min
Ended_Netflix_original_table_4.csv,Make My Day,,science fiction,"japanese,,",,,"1 season, 8 episodes",,23–29 min
Ended_Netflix_original_table_5.csv,All Hail King Julien,,,english,,,"5 seasons, 65 episodes",,23 min
Ended_Netflix_original_table_5.csv,Ever After High,,,english,,,"5 seasons, 17 episodes",,23–47 min
Ended_Netflix_original_table_5.csv,Dragons: Race to the Edge,,,english,,,"6 seasons, 78 episodes",,22–23 min
Ended_Netflix_original_table_5.csv,Popples,,,english,,,"3 seasons, 26 episodes",,24 min
Ended_Netflix_original_table_5.csv,Care Bears and Cousins,,,english,,,"2 seasons, 12 episodes",,22 min
Ended_Netflix_original_table_5.csv,Lego Bionicle: The Journey to One,,,english,,,"2 seasons, 5 episodes",,22 min
Ended_Netflix_original_table_5.csv,Lego Friends: The Power of Friendship,,,english,,,"2 seasons, 4 episodes",,22 min
Ended_Netflix_original_table_5.csv,Kong: King of the Apes,,,english,,,"2 seasons, 23 episodes",,22–85 min
Ended_Netflix_original_table_5.csv,Voltron: Legendary Defender,,,english,,,"8 seasons, 78 episodes",,23–68 min
Ended_Netflix_original_table_5.csv,Justin Time GO!,,,english,,,"1 season, 13 episodes",,22 min
Ended_Netflix_original_table_5.csv,Word Party,,,english,,,"5 seasons, 60 episodes",,13–14 min
Ended_Netflix_original_table_5.csv,Ask the StoryBots,,,english,,,"3 seasons, 22 episodes",,20–29 min
Ended_Netflix_original_table_5.csv,Kulipari: An Army of Frogs,,,english,,,"1 season, 13 episodes",,22–23 min
Ended_Netflix_original_table_5.csv,Skylanders Academy,,,english,,,"3 seasons, 38 episodes",,24–44 min
Ended_Netflix_original_table_5.csv,World of Winx,,,english,,,"2 seasons, 26 episodes",,24 min
Ended_Netflix_original_table_5.csv,Luna Petunia,,,english,,,"3 seasons, 22 episodes",,23–24 min
Ended_Netflix_original_table_5.csv,Trollhunters: Tales of Arcadia,,,english,,,"3 parts, 52 episodes",,23 min
Ended_Netflix_original_table_5.csv,Edgar Rice Burroughs' Tarzan and Jane,,,english,,,"2 seasons, 13 episodes",,22 min
Ended_Netflix_original_table_5.csv,We're Lalaloopsy,,,english,,,"1 season, 13 episodes",,22 min
Ended_Netflix_original_table_5.csv,Legend Quest,,,english,,,"1 season, 13 episodes",,22 min
Ended_Netflix_original_table_5.csv,Buddy Thunderstruck,,,english,,,"1 season, 12 episodes",,13–24 min
Ended_Netflix_original_table_5.csv,All Hail King Julien: Exiled,,,english,,,"1 season, 13 episodes",,23 min
Ended_Netflix_original_table_5.csv,True and the Rainbow Kingdom,,,english,,,"3 seasons, 19 episodes",,24 min
Ended_Netflix_original_table_5.csv,Lego Elves: Secrets of Elvendale,,,english,,,"1 season, 8 episodes",,24–25 min
Ended_Netflix_original_table_5.csv,The Magic School Bus Rides Again,,,english,,,"2 seasons, 26 episodes",,25 min
Ended_Netflix_original_table_5.csv,Super Monsters,,,english,,,"3 seasons, 22 episodes",,22–24 min
Ended_Netflix_original_table_5.csv,Stretch Armstrong and the Flex Fighters,,,english,,,"2 seasons, 23 episodes",,23 min
Ended_Netflix_original_table_5.csv,Trolls: The Beat Goes On!,,,english,,,"8 seasons, 52 episodes",,24–25 min
Ended_Netflix_original_table_5.csv,Llama Llama,,,english,,,"2 seasons, 25 episodes",,24–25 min
Ended_Netflix_original_table_5.csv,Luna Petunia: Return to Amazia,,,english,,,"2 seasons, 11 episodes",,24 min
Ended_Netflix_original_table_5.csv,The Boss Baby: Back in Business,,,english,,,"4 seasons, 49 episodes",,24 min
Ended_Netflix_original_table_5.csv,Spy Kids: Mission Critical,,,english,,,"2 seasons, 20 episodes",,23–25 min
Ended_Netflix_original_table_5.csv,The Hollow,,,english,,,"2 seasons, 20 episodes",,23–24 min
Ended_Netflix_original_table_5.csv,True: Magical Friends,,,english,,,"1 season, 5 episodes",,24 min
Ended_Netflix_original_table_5.csv,True: Wonderful Wishes,,,english,,,"1 season, 5 episodes",,24 min
Ended_Netflix_original_table_5.csv,Harvey Girls Forever!,,,english,,,"4 seasons, 52 episodes",,24 min
Ended_Netflix_original_table_5.csv,The Epic Tales of Captain Underpants,,,english,,,"3 seasons, 39 episodes",,24 min
Ended_Netflix_original_table_5.csv,Cupcake & Dino: General Services,,,english,,,"2 seasons, 26 episodes",,22–23 min
Ended_Netflix_original_table_5.csv,Larva Island,,,english,,,"2 seasons, 26 episodes",,8 min
Ended_Netflix_original_table_5.csv,She-Ra and the Princesses of Power,,,english,,,"5 seasons, 52 episodes",,24 min
Ended_Netflix_original_table_5.csv,Kulipari: Dream Walker,,,english,,,"1 season, 10 episodes",,23 min
Ended_Netflix_original_table_5.csv,Motown Magic,,,english,,,"2 seasons, 51 episodes",,15–26 min
Ended_Netflix_original_table_5.csv,3Below: Tales of Arcadia,,,english,,,"2 parts, 26 episodes",,23–24 min
Ended_Netflix_original_table_5.csv,Pinky Malinky,,,english,,,"3 parts, 59 episodes",,12–23 min
Ended_Netflix_original_table_5.csv,Carmen Sandiego,,,english,,,"4 seasons, 32 episodes",,23–33 min
Ended_Netflix_original_table_5.csv,YooHoo to the Rescue,,,english,,,"3 seasons, 52 episodes",,12–14 min
Ended_Netflix_original_table_5.csv,Charlie's Colorforms City,,,english,,,"6 seasons, 34 episodes",,14–25 min
Ended_Netflix_original_table_5.csv,Mighty Little Bheem,,,no spoken language,,,"3 seasons, 64 episodes",,6–7 min
Ended_Netflix_original_table_5.csv,Twelve Forever,,,english,,,"1 season, 25 episodes",,14–24 min
Ended_Netflix_original_table_5.csv,Spirit Riding Free: Pony Tales,,,english,,,"2 collections, 10 episodes",,4–24 min
Ended_Netflix_original_table_5.csv,Archibald's Next Big Thing,,,english,,,"2 seasons, 26 episodes",,24 min
Ended_Netflix_original_table_5.csv,The Last Kids on Earth,,,english,,,"3 books, 21 episodes",,23–67 min
Ended_Netflix_original_table_5.csv,Dragons: Rescue Riders,,,english,,,"2 seasons, 26 episodes",,24 min
Ended_Netflix_original_table_5.csv,Legend Quest: Masters of Myth,,,english,,,"1 season, 13 episodes",,24 min
Ended_Netflix_original_table_5.csv,Hello Ninja,,,english,,,"4 seasons, 39 episodes",,11–23 min
Ended_Netflix_original_table_5.csv,Green Eggs and Ham,,,english,,,"2 seasons, 23 episodes",,24–30 min
Ended_Netflix_original_table_5.csv,Fast & Furious Spy Racers,,,english,,,"6 seasons, 52 episodes",,23–24 min
Ended_Netflix_original_table_5.csv,Go! Go! Cory Carson,,,english,,,"6 seasons, 63 episodes",,7–11 min
Ended_Netflix_original_table_5.csv,Kipo and the Age of Wonderbeasts,,,english,,,"3 seasons, 30 episodes",,23–24 min
Ended_Netflix_original_table_5.csv,Glitch Techs,,,english,,,"2 seasons, 19 episodes",,23–46 min
Ended_Netflix_original_table_5.csv,Buddi,,,english,,,"2 seasons, 16 episodes",,12 min
Ended_Netflix_original_table_5.csv,Spirit Riding Free: Riding Academy,,,english,,,"2 parts, 16 episodes",,24 min
Ended_Netflix_original_table_5.csv,StarBeam,,,english,,,"4 seasons, 41 episodes",,4–32 min
Ended_Netflix_original_table_5.csv,Chico Bon Bon: Monkey with a Tool Belt,,,english,,,"4 seasons, 38 episodes",,14 min
Ended_Netflix_original_table_5.csv,Rhyme Time Town,,,english,,,"2 seasons, 21 episodes",,24 min.
Ended_Netflix_original_table_5.csv,The Epic Tales of Captain Underpants in Space,,,english,,,"1 season, 6 episodes",,24 min
Ended_Netflix_original_table_5.csv,Wizards: Tales of Arcadia,,,english,,,10 episodes,,23–24 min
Ended_Netflix_original_table_5.csv,Jurassic World Camp Cretaceous,,,english,,,"5 seasons, 49 episodes",,23–24 min
Ended_Netflix_original_table_5.csv,Mighty Express,,,english,,,"7 seasons, 44 episodes",,14–43 min
Ended_Netflix_original_table_5.csv,Trash Truck,,,english,,,"2 seasons, 28 episodes",,10–17 min
Ended_Netflix_original_table_5.csv,Kid Cosmic,,,english,,,"3 seasons, 24 episodes",,17–28 min
Ended_Netflix_original_table_5.csv,Kayko and Kokosh,,,"polish,,",,,"2 seasons, 14 episodes",,14–16 min
Ended_Netflix_original_table_5.csv,City of Ghosts,,,english,,,"1 season, 6 episodes",,18–20 min
Ended_Netflix_original_table_5.csv,We the People,,,english,,,"1 season, 10 episodes",,4–5 min
Ended_Netflix_original_table_5.csv,Ridley Jones,,,english,,,"5 seasons, 35 episodes",,10–50 min
Ended_Netflix_original_table_5.csv,Johnny Test,,,english,,,"2 seasons, 40 episodes",,13–14 min
Ended_Netflix_original_table_5.csv,Centaurworld,,,english,,,"2 seasons, 18 episodes",,25–73 min
Ended_Netflix_original_table_5.csv,I Heart Arlo,,,english,,,"1 season, 19 episodes",,14–25 min
Ended_Netflix_original_table_5.csv,Octonauts: Above & Beyond,,,english,,,"2 seasons, 26 episodes",,25 min
Ended_Netflix_original_table_5.csv,He-Man and the Masters of the Universe,,,english,,,"3 seasons, 26 episodes",,25–28 min
Ended_Netflix_original_table_5.csv,A Tale Dark & Grimm,,,english,,,"1 season, 10 episodes",,27–30 min
Ended_Netflix_original_table_5.csv,Karma's World,,,english,,,"4 seasons, 40 episodes",,12–13 min
Ended_Netflix_original_table_5.csv,Maya and the Three,,,english,,,9 episodes,,26–44 min
Ended_Netflix_original_table_5.csv,"StoryBots: Laugh, Learn, Sing",,,english,,,"2 collections, 4 episodes",,10–59 min
Ended_Netflix_original_table_5.csv,Dogs in Space,,,english,,,"2 seasons, 20 episodes",,20–26 min
Ended_Netflix_original_table_5.csv,Word Party Presents: Math!,,,english,,,"1 season, 10 episodes",,26 min
Ended_Netflix_original_table_5.csv,Action Pack,,,english,,,"2 seasons, 16 episodes",,27–29 min
Ended_Netflix_original_table_5.csv,Angry Birds: Summer Madness,,,english,,,"3 seasons, 36 episodes",,13–24 min
Ended_Netflix_original_table_5.csv,The Cuphead Show!,,,english,,,"3 seasons, 36 episodes",,11–30 min
Ended_Netflix_original_table_5.csv,Team Zenko Go,,,english,,,"2 seasons, 22 episodes",,23–24 min
Ended_Netflix_original_table_5.csv,Trivia Quest,,,english,,,"1 season, 30 episodes",,9 min
Ended_Netflix_original_table_5.csv,Battle Kitty,,,english,,,"1 season, 9 episodes",,22–54 min
Ended_Netflix_original_table_5.csv,Samurai Rabbit: The Usagi Chronicles,,,english,,,"2 seasons, 20 episodes",,21–26 min
Ended_Netflix_original_table_5.csv,The Boss Baby: Back in the Crib,,,english,,,"2 seasons, 28 episodes",,24 min
Ended_Netflix_original_table_5.csv,Sea of Love,,,english,,,"1 season, 15 episodes",,10–11 min
Ended_Netflix_original_table_5.csv,Dead End: Paranormal Park,,,english,,,"2 seasons, 20 episodes",,25–31 min
Ended_Netflix_original_table_5.csv,Kung Fu Panda: The Dragon Knight,,,english,,,"3 seasons, 42 episodes",,23–45 min
Ended_Netflix_original_table_5.csv,Big Tree City,,,english,,,"1 season, 15 episodes",,20–24 min
Ended_Netflix_original_table_5.csv,Super Giant Robot Brothers,,,english,,,"1 season, 10 episodes",,21–26 min
Ended_Netflix_original_table_5.csv,Deepa & Anoop,,,english,,,"2 seasons, 18 episodes",,20–25 min
Ended_Netflix_original_table_5.csv,Oddballs,,,english,,,"2 seasons, 20 episodes",,17–20 min
Ended_Netflix_original_table_5.csv,Oni: Thunder God's Tale,,,english,,,4 episodes,,38–44 min
Ended_Netflix_original_table_5.csv,Daniel Spellbound,,,english,,,"2 seasons, 20 episodes",,22–26 min
Ended_Netflix_original_table_5.csv,Brown and Friends,,,no spoken language,,,"1 season, 18 episodes",,12–15 min
Ended_Netflix_original_table_6.csv,Ludik,,drama,,,,"1 season, 6 episodes",,46–62 min
